text,category,source,origin
Jungle deliverance? Matt Hancock seeks his celebrity salvation,Politics,Guardian,politics_subset_10k
Will Hollywood fly to Perth for this? Doubts cast over Fremantle’s $100m film studio,Politics,Guardian,politics_subset_10k
James Slack: the Sun deputy editor in latest No 10 party scandal,Politics,Guardian,politics_subset_10k
"As BJP & Congress Embark on Yatras in MP, the Question Is – 'Who Is More Hindu?'",Politics,The Quint,quint_politics_headlines
"BECOME A MEMBERCreated by potrace 1.16, written by Peter Selinger 2001-2019",Politics,The Quint,quint_politics_headlines
Britain is indeed in political purgatory | Brief letters,Politics,Guardian,politics_subset_10k
‘Hospices are in retreat’: funding crisis squeezing UK palliative care providers,Politics,Guardian,politics_subset_10k
Volunteers can’t fix the crisis in social care | Letters,Politics,Guardian,politics_subset_10k
How the left fared in the UK election and where they go from here,Politics,Guardian,politics_subset_10k
Ajit Pawar's Defeat in Maharashtra is Bigger Than It Looks: 4 Factors Show Why,Politics,The Quint,quint_politics_headlines
"RMT strikes to continue, says Mick Lynch, after members reject ‘dreadful’ pay offers – as it happened",Politics,Guardian,politics_subset_10k
"Rape claims against Tory MP were not covered up, says deputy PM",Politics,Guardian,politics_subset_10k
Race for No 10: a timeline of the contest for next PM,Politics,Guardian,politics_subset_10k
Major Tory donor investigated over fraud and money laundering allegations,Politics,Guardian,politics_subset_10k
"'Sisters of Rioters': A Month On, Families of Nagpur Riots Accused Await Answers",Politics,The Quint,quint_politics_headlines
Karnataka Shows Campaign Centring Social Justice Is the Answer to BJP's Hindutva,Politics,The Quint,quint_politics_headlines
"Jimmy Kimmel on Trump’s plan to seize voting machines: ‘A Sieg Hail Mary, if you will’",Politics,Guardian,politics_subset_10k
Doctor uses Reform conference speech to link king’s cancer to Covid vaccine,Politics,Guardian,politics_subset_10k
Tucker Carlson lawyer hits back at Fox News claim of contract breach,Politics,Guardian,politics_subset_10k
Stephen Colbert on Trump’s trial: ‘He lasts only a few furious minutes and then nods off’,Politics,Guardian,politics_subset_10k
Brisbane is NRL Magic Round’s beating heart but risks becoming a victim of its own success | Jack Snape,Politics,Guardian,politics_subset_10k
Diane Abbott abuse shames all parties | Brief letters,Politics,Guardian,politics_subset_10k
"No, Analysts Did Not Get Haryana 'Entirely' Wrong",Politics,The Quint,quint_politics_headlines
NHS drug pricing is all about the art of the deal | Letter,Politics,Guardian,politics_subset_10k
Lady Hale: 'My Desert Island Judgments? Number one would probably be the prorogation case',Politics,Guardian,politics_subset_10k
"Bill banning conversion practices will only fully cover under-18s, No 10 says",Politics,Guardian,politics_subset_10k
"Huw Edwards should return BBC salary paid after arrest, says Lisa Nandy",Politics,Guardian,politics_subset_10k
"Caught between the Senedd and Westminster, Welsh Labour risks collapsing loyalty",Politics,Guardian,politics_subset_10k
UK government keeping files on teaching assistants’ and librarians’ internet activity,Politics,Guardian,politics_subset_10k
How to Train Your Dragon to Neil Young: your complete entertainment guide to the week ahead,Politics,Guardian,politics_subset_10k
"The curious case of Seven’s voice artwork, ABC licks wounds after defamation loss | Weekly Beast",Politics,Guardian,politics_subset_10k
Hardy Diggins leads next generation into cross-country’s ‘wall of sound’,Politics,Guardian,politics_subset_10k
Seth Meyers on Mamdani’s win: ‘The kind of energy Democrats have been desperately seeking for years’,Politics,Guardian,politics_subset_10k
Why is Keir Starmer’s government seeking to cut the benefits bill?,Politics,Guardian,politics_subset_10k
Election canvassing has left me bristling | Brief letters,Politics,Guardian,politics_subset_10k
‘Every day is doomsday’: how a food bank is struggling to keep up,Politics,Guardian,politics_subset_10k
Has Rishi Sunak been taking honesty lessons from Boris Johnson? | John Crace,Politics,Guardian,politics_subset_10k
Law council joins calls to abolish Australia’s powers to detain terrorist offenders to prevent future crimes,Politics,Guardian,politics_subset_10k
'Hindus Should Kill Your...': Kolkata Doc to Pregnant Muslim as Hate Surges,Politics,The Quint,quint_politics_headlines
"Seated gigs, no moshing and 'brutally exhausting' sets: the strange new world of live music",Politics,Guardian,politics_subset_10k
NFL draft: high demand and supply set to create a glut of first-round QBs,Politics,Guardian,politics_subset_10k
Maharashtra BJP's Vinod Tawde With Rs 5 Cr Cash Day Before Voting? What We Know,Politics,The Quint,quint_politics_headlines
Four in five people in the UK believe in being ‘woke’ to race and social justice,Politics,Guardian,politics_subset_10k
"Salmond, independence strategy and sexism: what we’ve learned from Nicola Sturgeon’s book",Politics,Guardian,politics_subset_10k
"UK to boost defence spending to 2.5% of GDP, Sunak says",Politics,Guardian,politics_subset_10k
"Karnataka Swearing-In: 'Order For 5 Poll Promises Given', Says Siddaramaiah",Politics,The Quint,quint_politics_headlines
Developers welcome Labour’s intention to liberalise planning regime,Politics,Guardian,politics_subset_10k
Tory donors pour cash into seats held by big names at risk of losing,Politics,Guardian,politics_subset_10k
"'By Garlanding Gauri's Killers, They Have Emboldened Them': Kavitha Lankesh",Politics,The Quint,quint_politics_headlines
Police force declines new powers lowering bar for stop and search,Politics,Guardian,politics_subset_10k
Historic biodiversity agreement reached at UN conference,Politics,https://www.cnbc.com/world-politics/,historical_timeline_politics
I-T Department's Search of BBC India Offices Stretches Into Day 2: Key Points,Politics,The Quint,quint_politics_headlines
Bruce Lehrmann admits in court asking for cocaine on evening Brittany Higgins interview aired and lying twice to boss,Politics,Guardian,politics_subset_10k
Rishi Sunak the vanishing man zones out in PMQs pasting | John Crace,Politics,Guardian,politics_subset_10k
Maternity care is not on a journey of obvious improvement,Politics,Guardian,politics_subset_10k
"‘Indecisive and weak, or just pragmatic?’: Jury out on Rishi Sunak after six weeks as PM",Politics,Guardian,politics_subset_10k
Senior opponents of assisted dying bill urge Lords not to deliberately block it,Politics,Guardian,politics_subset_10k
Millions more to have robotic surgery in NHS plan to cut waiting lists,Politics,Guardian,politics_subset_10k
Emily Maitlis replaced for Newsnight episode after Cummings remarks,Politics,Guardian,politics_subset_10k
Telegram founder’s arrest could have far-reaching impact on Russia,Politics,Guardian,politics_subset_10k
NHS ‘needs £10bn annual boost’ to tackle backlog and Covid cost,Politics,Guardian,politics_subset_10k
‘They need to be booted out’: Voters in Sunak’s Yorkshire seat give their verdict,Politics,Guardian,politics_subset_10k
Rightwing media hang Boris Johnson out to dry on social care ,Politics,Guardian,politics_subset_10k
Chris Perry obituary,Politics,Guardian,politics_subset_10k
Coercive control to be put on par with other types of domestic abuse in England and Wales,Politics,Guardian,politics_subset_10k
"2021 was worst year on record for online child sexual abuse, says IWF",Politics,Guardian,politics_subset_10k
Is Dominion’s $1.6bn defamation lawsuit a death blow for Murdoch and Fox News?,Politics,Guardian,politics_subset_10k
Dallewal's Fast Completes 50 Days: Why Hasn't Modi Govt Responded? 3 Reasons,Politics,The Quint,quint_politics_headlines
Undisclosed private companies analysing facial data from NHS app,Politics,Guardian,politics_subset_10k
Haryana Election Results: Why Did Exit Polls Go So Wrong? 7 Possible Reasons,Politics,The Quint,quint_politics_headlines
Trevor Noah: ‘Trump is like one of those guys who never stops trying to get back with his ex’,Politics,Guardian,politics_subset_10k
"BECOME A MEMBERCreated by potrace 1.16, written by Peter Selinger 2001-2019",Politics,The Quint,quint_politics_headlines
"Girls who play after-school sport in UK 50% more likely to later get top jobs, study finds",Politics,Guardian,politics_subset_10k
"Still time for Tories to stage comeback, says Michael Gove",Politics,Guardian,politics_subset_10k
Why is MNF – A BJP Ally at the Centre – Opposing Uniform Civil Code in Mizoram?,Politics,The Quint,quint_politics_headlines
"'Wait Till Uddhav & Raj Reunite,' They Said. What Happens To the Thackerays Now?",Politics,The Quint,quint_politics_headlines
Reeves pledges funds for northern rail but London left short,Politics,Guardian,politics_subset_10k
Reynolds condemns ‘scaremongering’ over Labour’s workers’ rights overhaul,Politics,Guardian,politics_subset_10k
'Fishing & Roving Inquiry': Delhi CM Kejriwal To Not Show Up for ED Questioning,Politics,The Quint,quint_politics_headlines
"Prisoners with severe mental health needs spending months in isolation, report finds",Politics,Guardian,politics_subset_10k
"BECOME A MEMBERCreated by potrace 1.16, written by Peter Selinger 2001-2019",Politics,The Quint,quint_politics_headlines
BMC Breakthrough: How Fadnavis Delivered Mumbai to the BJP,Politics,The Quint,quint_politics_headlines
'Where Is the Conscience of the Government?': Owaisi Slams Centre in Lok Sabha,Politics,The Quint,quint_politics_headlines
Strikes set aside as Starmer skewers Sunak on sleaze at PMQs | John Crace,Politics,Guardian,politics_subset_10k
Andrew Bolt says it was the voters who were wrong as Sky News commentators grieve Dutton election loss | Amanda Meade,Politics,Guardian,politics_subset_10k
Did Jeremy Hunt’s budget rescue the Tories – or is the game up?,Politics,Guardian,politics_subset_10k
"‘Hard to call in sick’: a waitress, a teacher and a hybrid worker on presenteeism pressure",Politics,Guardian,politics_subset_10k
Seven in 10 people believe charges for NHS care are on the way,Politics,Guardian,politics_subset_10k
Humza Yousaf reprises Nicola Sturgeon’s old hits in underwhelming first FMQs | John Crace,Politics,Guardian,politics_subset_10k
'Covid-19 in the White House' – what the papers say after Trump's positive test,Politics,Guardian,politics_subset_10k
"Corporate UK tax breaks to cost £20bn more than they generate, study finds",Politics,Guardian,politics_subset_10k
Some Muslim Families Are Fleeing Uttarakhand's Uttarkashi. What Led To This?,Politics,The Quint,quint_politics_headlines
Keir Starmer decisive on mob violence but faces dilemma over Reform,Politics,Guardian,politics_subset_10k
UK home secretary apologises over unlawful detention of Bahraini activist,Politics,Guardian,politics_subset_10k
Russell Brand’s wonderland: the online soapbox where the star pushes his ‘free speech’,Politics,Guardian,politics_subset_10k
England care homes ‘may be forced to close’ as Covid jab deadline looms,Politics,Guardian,politics_subset_10k
"UK will go further to stop ‘abusive’ Slapps lawsuits, Lammy says",Politics,Guardian,politics_subset_10k
Patricia Karvelas accepts there’ll be a ‘period of grief’ for lost host as new RN Breakfast era begins,Politics,Guardian,politics_subset_10k
"Settle NHS dispute or thousands with cancer could die early, say health chiefs",Politics,Guardian,politics_subset_10k
How Liz Truss dug in over pledge to axe corporation tax rise,Politics,Guardian,politics_subset_10k
Stephen Colbert on R Kelly: 'This is the remix to conviction',Politics,Guardian,politics_subset_10k
